3980,4019,2767
19970,19317,7878
17101,16378,47855
17007,18093,2892
33149,33590,46602
34092,32368,49983
33407,34729,49701
32951,30946,49616
22159,19868,3075
11023,11111,48109
24826,23732,47282
54729,53262,47282
34643,34948,47153
31184,32945,3724
27556,27955,31172
36724,35494,39007
32690,31752,30820
46167,47590,48512
34834,33956,46503
51777,51910,46133
454,233,1882
3167,2824,2398
62977,62910,45070
31752,33263,46129
30957,28201,20993
12288,12442,2868
51617,53368,23361
6401,5748,3314
255,188,6211
21661,21536,10096
441,278,6212
7545,5643,13932
24971,22191,29289
28155,30660,11175
14543,15554,50827
50941,50002,49896
44528,46267,52013
27499,26437,44710
40311,39972,51067
15951,13228,7515
49706,49649,50102
32426,30639,50102
227,157,6211
27189,26322,50102
19900,20276,50786
47793,47149,13429
177,118,6211
31294,32945,53349
11659,14940,51243
14434,15091,53466
29655,29567,53253
35999,37754,47865
1908,2322,13308
21766,21552,21434
2054,1925,6015
15461,16208,17709
45087,41636,15982
49144,48722,33703
49286,48773,53077
53778,52733,24541
16709,16216,30683
54030,55497,22371
15069,15659,14551
64529,64498,51151
50589,47483,51008
41165,41420,50393
53875,53046,50393
53863,52559,50187
34433,35432,49712
27907,26952,50871
16013,15476,6290
27655,31239,53054
64228,63818,53054
57233,58494,50321
15150,14640,6506
64451,65348,50850
32953,34788,50850
33637,32823,9301
41087,39861,10261
12087,10896,17790
54354,47697,11494
15585,13116,22577
35500,33479,46522
54888,55392,48377
42254,43569,43955
63253,63662,46287
41124,41986,12718
5072,5738,8389
51484,53034,12627
21802,17563,8973
50090,47333,46232
59319,58275,33927
4869,4996,1254
15101,15014,11210
50993,50451,48266
43672,44733,45493
14545,14160,47803
18203,18002,47538
63489,62216,45165
43746,43595,46045
51353,48727,45458
26134,28365,24400
52368,55085,45637
2246,2213,1074
63928,63040,48164
42814,41211,45588
236,124,1238
10607,9830,1505
50158,51079,18015
58810,58703,48280
262,194,1241
15631,14939,2227
57386,57072,45603
32005,30744,6121
15820,14589,26179
29330,28728,2611
19143,17968,6636
8029,7520,8443
6379,8345,3026
35705,33352,9390
48643,46814,11185
44934,47019,42227
33379,31322,23653
7277,7958,27445
50279,48971,22107
36903,35993,7036
6284,6125,40257
2506,2498,1264
7034,6696,27431
65367,65724,46266
2089,2238,10745
57019,57459,43443
11826,12072,8741
14409,12325,14809
2284,2012,5496
40808,42625,50496
42515,44050,50496
48263,48610,18619
27150,25830,41051
29465,31837,49359
13308,15622,35125
26796,27758,41646
21671,24400,41422
32166,31665,51605
31929,32130,6751
35385,39760,9646
18459,17420,29552
21039,23335,29153
35299,32233,10990
26045,27300,50375
17269,15053,49171
30581,29905,6520
21759,21990,27708
66505,66469,50496
24587,23465,50039
23948,23333,6293
3342,3404,5523
37844,38715,16802
32310,33509,41222
30093,30587,39618
41394,38044,49554
34254,33635,7009
53558,47497,15581
8032,8555,5607
23261,29137,7435
23560,28741,7661
12560,13813,5728
47277,47631,22757
61555,62636,49499
33329,34226,33870
62828,62831,49716
42601,42464,9699
30281,30813,52334
24028,23409,49716
30471,32020,49242
44325,42840,50207
31548,28808,15643
33951,35983,26490
45106,41719,16825
30602,32961,42831
20097,16624,13565
20466,19163,6032
14095,14727,12323
52222,51755,50624
55074,49655,18087
22682,24074,41941
9842,8869,18744
39083,40656,49242
36612,32178,16053
12993,13287,7926
31305,30497,30191
25138,28246,42358
21316,21212,49827
52428,54064,49242
26630,27414,52600
46169,45625,47187
22118,20948,48463
39554,35349,46859
64225,63914,46602
10512,10536,12023
44274,43927,47282
14891,16934,15854
39021,37386,5058
1167,1053,2726
37360,37427,4121
45279,43835,50076
2331,2308,2776
47881,46221,52050
4451,4322,16594
52709,53304,51780
39378,41787,20576
48216,45435,13202
3997,3721,4867
430,216,4796
48605,51679,48945
13902,13303,5058
47346,48261,43273
38307,39465,49825
53408,52917,48945
161,74,4796
16722,18164,49019
56485,57392,48945
44912,44226,50543
25470,25550,52195
1938,1737,4860
107,66,4796
11345,11965,49193
47471,45179,46335
8001,8539,5546
41393,39218,47473
25347,24277,49288
55653,57496,15639
28565,27580,46150
26774,30913,25218
55986,56478,47963
24923,29777,4379
36080,37285,49648
26802,27105,48323
35126,39857,3210
23320,22089,13802
170,90,2444
18515,21636,3752
40727,41054,47294
9937,8248,46604
47565,47524,18493
28302,30247,44598
565,286,1328
44951,47652,33122
18251,18391,4416
26946,24929,47551
49261,48764,36884
32108,30311,46682
52659,50669,32932
29090,31413,46857
53,28,1328
17910,22780,19720
18308,17537,48120
11189,8111,9105
403,219,1328
727,775,1341
48018,45392,48466
20785,23010,48008
51158,55648,6917
19888,19237,5411
9612,10287,5046
43978,47765,5901
39056,38796,46356
34081,33191,36723
55045,51366,52321
42261,43149,49933
30941,24305,6300
13346,12092,6277
13990,14573,13503
843,730,5831
23939,23876,31572
6309,7392,7154
24204,24707,43274
7330,5739,5894
38679,34763,17843
22431,20255,17756
1712,1643,5842
654,490,5823
38277,37325,52291
42986,41764,31857
1672,1632,5840
30947,31345,51337
23269,28125,15413
18873,17398,50393
37362,39553,50442
11094,9802,7558
48878,48359,32834
50081,52016,45234
21012,20516,8250
22726,23517,45820
1525,1559,2264
53,39,792
32099,29749,12467
45951,47207,25142
54121,52165,45483
5918,5933,1593
46897,45921,45061
53672,53698,36911
46711,48473,44879
6030,5533,910
44377,44702,47525
23490,22078,46009
54868,54944,13208
11410,10722,17886
18378,19445,23584
18210,17616,2262
63556,63818,45327
25208,23259,48282
18376,17464,2130
63768,62699,45716
27128,27637,45605
11287,9807,23453
18667,22113,48456
23497,30648,18413
29477,29612,45327
310,256,1245
26251,27427,13886
27822,28800,48496
46440,45653,45861
13956,14136,48282
27488,26495,45682
577,278,1240
54984,54054,32650
14210,13561,1906
10469,10546,4313
43553,43517,39698
8564,7264,1727
49659,50158,19098
38559,40214,48496
19620,19037,4092
9435,9246,4169
38610,41382,19181
60683,61286,46418
38630,39292,48074
2282,1879,1411
306,166,1032
28695,29634,3106
35604,36287,4538
5649,6097,18763
54074,54463,45180
32871,35245,29163
6761,5200,5470
11001,10794,26590
8343,8116,22066
47712,44460,10266
45927,46412,46352
45772,46655,48016
45228,44509,46060
64285,63894,46133
17090,14412,2211
47407,48337,46784
61661,60634,49242
28758,29233,49793
6676,6781,5592
26456,29223,48851
15717,17561,34041
15766,15778,46892
60368,61751,49922
45250,46563,49716
31366,29161,50736
20675,24852,16916
17399,21018,50400
50463,50050,52393
41816,40838,31050
18353,23529,8317
8657,8683,6572
44608,41310,28616
38074,39444,37759
56495,56684,38589
54068,54092,26044
45364,46045,6745
56506,57103,27347
487,454,2354
25888,26568,3187
8019,8890,4186
47045,46924,44845
12266,12957,6616
12713,10948,7387
38476,38458,47378
36345,35463,45892
3138,3022,2385
24685,26479,47739
37810,39737,14700
52982,51630,49966
27001,28074,33537
47863,49257,49948
34384,29144,20975
21162,22034,11429
17636,17062,16456
16899,14721,3067
46768,48070,9835
62339,61964,49970
56793,57882,23766
10690,10956,47658
13999,14748,10692
55194,55340,45794
64148,64647,49122
13469,13257,5065
14609,13944,3654
3450,3275,1914
40061,39935,49187
41585,42691,46777
48593,48687,35633
36323,34798,46358
19462,19281,2990
42875,42559,46275
20509,18296,6253
11319,10257,25771
31969,31519,51067
37858,37988,50782
23215,23391,48875
12838,13506,38976
54354,55970,50576
52215,51502,37852
1469,1368,6229
43033,44295,51482
56529,55464,50298
31922,27511,13454
53045,53555,50102
12089,10004,14641
34248,37678,15952
54065,54349,50576
18689,21515,20173
41624,39990,50653
56274,56730,42717
20324,20389,10469
43440,38744,18037
56936,57373,53466
40532,40543,51239
28302,25844,7725
27103,23422,25379
54243,54092,15958
28702,29091,53071
20850,18708,10427
30719,27497,7084
48228,49057,50936
43506,39213,51093
22664,21885,6337
22236,25377,41202
38763,36873,52904
6728,6562,6685
46126,46746,15507
26132,27284,49751
33524,30639,7245
8388,10691,31025
33864,34375,49908
48248,48567,23198
6661,5862,5959
57802,56030,53054
40857,35683,11698
2328,2438,5848
42830,40650,44795
49567,46619,51988
4314,4224,6054
47897,51551,51074
52783,51812,28857
25395,25596,49712
12441,12146,6064
58323,58284,44187
34890,34684,45923
18445,18259,1702
4343,4567,11046
35306,36687,45266
17454,18589,44727
24086,23611,36803
6146,6542,36414
28461,27844,45487
44168,42114,48000
7585,7674,1290
19656,18093,6534
33158,30968,46045
31438,32350,29087
54028,50196,45193
41261,43524,22035
1097,1030,1043
48462,49703,11134
56904,56265,46413
53999,53052,6237
8894,8888,1290
11413,11109,11899
28816,27782,15278
13699,13456,6196
19608,19117,2147
20623,19759,45193
40152,39829,43506
13916,13123,27362
6649,5986,27271
43638,45009,38154
49529,51296,40960
6966,7433,4136
15564,13772,17248
21986,19645,13961
11161,9863,1355
32137,33427,2522
26388,22473,24481
5039,5530,18452
55258,54967,46567
18811,18438,1922
31987,29743,27362
59163,60611,46567
17483,14654,37204
26788,24931,48274
16051,14812,45860
15698,13528,27999
45681,45353,12377
17633,18241,22350
10878,10456,1519
28539,29437,3059
45307,45494,37073
16725,16862,40839
31191,34742,50988
18850,25850,13541
27865,25012,18153
35626,35595,50459
37883,36693,33930
8743,9989,41706
10724,9272,6388
59203,58979,43967
50881,52889,23174
61665,60835,52719
1178,1084,5476
33488,31627,50762
65284,65795,49616
51600,48520,44750
682,629,5471
59902,61758,50518
10691,9845,42552
39460,38665,49944
2342,2359,5498
49956,47478,49944
23032,24348,40885
55340,54640,52606
57259,57442,51344
30053,28830,49359
50379,52585,49745
42972,41699,50009
31170,25092,8315
58301,57031,44781
18203,18143,7219
38298,39890,40835
26981,33281,7016
57084,58547,50760
31990,30821,28605
49378,45012,49837
11367,5382,6024
39020,38487,52650
170,75,5362
25812,22203,14259
11565,9912,16546
26806,26871,49538
23568,18565,6469
31171,31264,37035
49493,51217,50258
19639,20657,6365
58219,58973,50452
8277,6713,5423
31591,33607,50706
43341,43330,28509
8917,9606,5924
57566,55933,49242
34554,34843,49281
50728,48927,29788
369,240,5351
37259,40130,9990
38084,39875,52334
41968,41636,26413
45958,44119,51098
30186,31005,33296
31306,31156,52606
312,208,5351
12492,12194,5950
2185,2153,5602
33815,33920,7425
48673,50953,11228
49046,50264,50890
58499,59574,50258
17256,18752,48616
61051,59470,50379
483,268,5351
20705,22490,50207
6513,12011,17234
56007,52401,49438
1161,1224,2777
1137,1063,2730
46079,46359,49961
56341,55770,47282
25995,29337,45267
16899,16951,9348
41227,41567,48118
28045,27337,4398
15552,15526,9935
630,470,4799
30618,31538,49078
1525,1509,4812
34507,35473,49272
58696,58421,51218
5878,6312,17070
62059,61673,49272
12149,11598,5265
39305,42435,38107
8195,8013,15539
24280,23564,49417
28169,27745,28381
26667,31987,17405
55284,56328,49161
47265,47249,7576
12917,14176,49788
30133,35346,16684
52869,51357,46335
57282,57622,46886
12365,16398,2574
2056,1829,2496
54716,57304,37772
159,114,2463
23292,23478,11781
58713,58587,43405
35226,40863,19939
41545,40570,49193
426,252,2444
49085,49610,5567
50885,52394,49638
16203,16992,26040
22542,21220,47546
263,191,2455
54424,52434,16192
39542,39109,39462
53852,54366,47473
23007,21902,49428
52208,53302,49760
43860,41108,40083
33361,32176,48466
58094,57980,44737
5428,6152,24410
28304,28165,8835
349,197,1328
61473,62131,46657
1243,958,1344
27882,31385,13215
22609,23531,12834
38521,35317,39042
186,153,1357
28453,26325,19561
33031,30871,38350
41738,43340,11026
33473,32224,45665
22698,21956,44067
54811,56637,34533
3272,3133,1415
33228,31451,45415
57118,53017,45770
31246,32427,38472
26,14,1328
21529,22926,45955
4632,5213,2772
34880,30918,48186
17523,18819,12760
49323,48621,51053
5594,4128,5881
19025,20318,7100
34444,34655,7335
6618,5743,7439
59370,59900,49998
18133,17753,53190
64577,64897,49908
52439,46253,12103
36965,36952,49751
53628,54226,50958
23246,22633,37523
56034,55331,53054
54559,53595,50187
5587,5241,6820
37700,37618,33820
48326,45277,23387
18517,19179,51438
17403,18522,50393
52092,52289,49712
26795,32766,7740
12865,6672,5861
44435,43802,50363
44692,42984,36265
30113,28924,45234
63776,63910,48024
32814,34706,48087
21237,20905,1762
1413,1264,834
39561,40869,19475
58787,60828,45363
44994,46884,47834
36477,35350,2877
52877,53693,44969
56332,57191,44879
17127,19483,47287
27137,25706,44809
49129,48272,48431
38020,36835,9177
11769,12766,25219
11292,8656,1795
33004,34580,13540
767,525,1242
14405,11510,7782
43371,43217,9804
665,655,1260
15600,13981,9046
50394,48598,43103
36104,34354,45327
13693,12766,10988
19126,18376,40327
14642,11927,2663
41551,43340,24275
43259,42383,33094
25362,22802,15516
26414,25197,46252
17159,20011,6996
24020,25380,45605
17237,17023,48496
38579,42526,5704
52931,52937,45327
24886,24102,26802
38183,42733,46290
28917,27031,45327
15535,14838,36460
1653,1596,1049
58084,57853,36589
40759,40966,12208
35472,35400,45474
1867,1757,1081
15645,17047,44633
54906,54001,45209
29823,29301,48341
53170,53771,43981
10620,9669,12517
28191,23964,17504
56654,57673,45180
60834,61061,48251
68178,68178,45180
59494,58770,30548
51541,48598,17341
43399,41976,19361
40343,40039,49281
4662,4371,5461
57708,57567,49892
15945,10394,9180
22819,22115,52393
40920,36057,10063
23921,24123,42353
55396,53400,41211
10611,4710,6322
31423,32497,49438
4497,4860,2488
22812,21258,46527
52894,52408,27263
46462,48866,47233
1545,1623,2860
25520,24664,3710
45941,44751,49488
26877,25275,20733
30885,28355,49392
29971,31113,30568
522,462,2421
34916,35262,39353
20763,17841,10477
39602,39813,28387
3146,3230,2387
28861,30572,48857
37128,32838,49367
26147,24940,47187
52961,52646,22222
1575,1678,2768
20096,18574,50059
1120,986,2753
58214,56190,47399
50218,51707,47568
7595,6137,2896
16745,15573,40810
27716,27543,46792
48762,47487,49833
53350,54043,46798
59374,59101,23659
13026,13858,38646
142,96,2711
51682,52671,14700
17092,17218,44972
50132,50983,52544
1625,1684,9429
17298,16886,46340
198,128,6211
21281,18963,27543
52794,51454,50102
6708,3391,6211
37373,35666,24277
21250,23403,27694
16609,17932,10663
39055,35827,13766
217,225,6235
31544,34920,15810
32085,31707,53349
30539,28798,51597
58780,56677,51566
22749,22138,43416
6600,6619,7131
35209,34709,51239
27644,27986,47122
55200,52303,49214
43404,42778,46648
23666,22886,48069
19598,21835,9737
52041,51273,48110
16594,17077,48112
369,204,2757
47481,49295,20661
36828,37152,46844
35126,37897,46552
17119,16574,46102
18712,19536,6574
3330,2261,2822
2305,2331,2032
28256,30782,11157
17878,14879,11150
22641,24950,3059
41816,39474,45941
26088,26202,2797
53528,53912,38536
37749,37651,9947
32946,32985,47763
47229,44948,42341
12896,13203,14414
50017,53999,6618
19446,19911,20238
35919,39364,37562
57281,57009,17024
7739,8176,1758
37574,38316,44637
32166,31351,45680
38577,40416,14959
38775,39720,46288
51823,51041,48487
28543,26915,3042
12832,11259,13173
33928,32341,8778
54287,51958,48493
37201,37925,49225
19861,17819,34714
28090,27253,2311
33866,35096,5971
8649,8452,2536
48710,49945,10297
36617,38353,44602
45111,46764,31733
47954,47391,40065
44796,43212,10262
35685,36392,50165
56,42,5377
66725,64470,52423
3815,4142,5486
34606,30013,16936
50371,49901,49463
11914,6139,7434
50799,46517,15738
27078,27416,49306
24102,24226,31626
33950,33084,49267
36965,33584,13685
43119,39631,52423
26467,25789,6502
15008,14701,28550
9442,9231,29890
21747,27076,7484
10259,10690,35492
32970,32592,3763
37673,35711,46401
14978,16873,30857
8530,8452,39252
17533,18660,21496
27930,27579,44980
36298,34896,4738
59982,59327,36737
41707,39560,48366
34799,33914,30781
19755,17468,45864
29780,29303,13005
43218,38940,18123
15739,16353,46506
54805,54700,13118
5484,5737,1843
43244,46389,11706
30425,33468,40172
8484,7761,24868
8677,6751,1809
59605,58880,27850
14818,15698,2936
21065,21111,4172
40658,41439,49342
28,13,5362
38845,38999,31146
3442,3054,5396
52091,51589,50191
59902,58773,51426
24488,24483,22867
38435,38585,49252
36724,36682,46146
18667,19250,21971
46437,50721,8693
60427,60039,28654
61289,61726,48555
24953,24341,2316
24716,25815,3376
23786,22652,45810
64664,65231,45325
59083,59199,12664
24877,25468,46289
35669,35406,2444
59567,61337,45810
14030,11903,2806
25084,28439,14397
30070,30278,3426
52280,52751,45966
47496,46702,46322
54691,54876,45944
24651,20674,7423
56795,56371,46466
26880,27202,50454
60243,58143,45476
30145,27062,13110
48241,49133,51067
48091,48963,48534
46323,47902,51540
23757,23159,7112
49285,45476,10489
30334,29808,15829
20078,22163,19787
34772,30866,46918
33693,30647,12519
10524,10629,38601
41092,38558,45278
51168,49646,46552
31807,28709,34779
41695,40196,46582
40575,42429,6932
19345,18122,48234
57028,55690,45941
49904,49964,45941
47681,41587,46159
8011,8273,2230
32195,34196,16052
55048,54945,46582
12602,12929,5025
32088,30435,45785
47393,46897,45981
40362,41284,45196
57063,56901,49203
30639,30000,2442
2999,2970,1976
61524,61619,15642
40675,38837,11181
31416,28505,47223
10573,10088,13238
28564,24613,46465
50713,50668,28164
34055,32645,25048
25866,23974,45785
40553,39345,45785
198,96,1894
26782,27056,11888
14476,14619,2871
36703,34625,35099
33565,32864,4034
21627,21088,11912
19604,19275,7649
42704,44590,46244
50332,53531,20014
30363,28514,14733
33601,33573,2875
43040,43470,26486
24641,27153,46443
42735,42628,47265
28001,31050,15668
27716,31894,7930
31101,28901,3481
16425,15198,6041
31576,32237,11964
16236,15431,48248
51939,48170,48170
4130,5262,1241
53400,53738,48264
47621,45816,38476
10789,8418,18991
11507,12180,35579
15474,13617,2258
33447,34605,3607
11520,8987,1494
30905,34187,17080
2212,1876,1074
50190,50939,46264
20854,23327,24075
3346,3484,1086
4796,4740,19020
25636,24796,45888
40032,38998,5985
38485,42222,41471
60313,60089,46336
42940,45668,14718
45790,46550,9371
35399,32145,46031
16680,16474,2805
40887,39658,46790
18726,17985,11716
19599,22966,24984
23790,21649,37709
49297,51911,45970
42606,44985,35703
28363,26176,46790
42870,44842,46984
16412,17652,49075
17905,16960,48725
188,94,1820
10812,9915,20060
6362,4981,1902
46778,46477,45841
16013,15080,3887
54796,56793,49244
38549,40248,9551
33410,33380,46098
9492,8273,9505
13284,12717,13524
24020,22053,46593
42692,41271,47301
27620,25921,9154
35285,34202,15489
55751,55459,34298
37176,38642,47103
35683,30413,49694
10565,10030,9523
39203,38858,47301
21300,20436,36902
19736,17061,14158
12137,11649,3130
6255,5235,2493
30873,30544,45464
17570,17575,48285
419,196,1243
53421,53403,48559
46599,49820,47874
28063,26483,47990
23805,22994,44305
21381,20168,10615
29024,30479,47929
11247,10362,7290
38461,42498,14746
51552,52564,48498
31363,34689,23655
42319,45450,13873
0,0,1243
38480,35189,48494
12138,12961,14173
341,171,1243
16486,15737,17691
7778,7388,1377
45670,44713,38146
47174,48999,10323
33036,34377,14917
2036,2063,2474
28041,25473,30609
16169,16915,8203
4001,5073,2502
46241,47655,49596
59414,59672,21243
41198,40138,46810
29162,28885,46374
21754,22445,37807
51309,49315,39347
8721,8247,47352
52313,51516,47473
59551,61053,29883
23890,21250,38568
53675,57796,8567
8702,10640,36197
62016,62231,49486
2967,2638,2480
32904,30692,11556
22223,20196,32372
39158,38694,24748
36792,36258,13883
52948,52575,38299
38584,37226,39941
28976,28245,48936
50822,47195,48911
21713,20391,49126
26203,28493,16255
58388,59292,8879
32697,34371,44825
24270,22232,22902
28224,29870,47771
113,62,1894
48037,49601,46750
31603,28057,47056
53087,54850,19921
36173,36222,49020
13424,16644,25180
60706,61250,44986
51276,53479,9603
10867,10017,23853
56,46,1882
11697,12716,4375
16520,18275,3055
24747,25894,6265
3692,4413,7475
49876,46792,46453
41268,42218,29483
54068,53959,35353
52794,49299,22196
34335,35860,51231
63299,62808,50388
47545,43751,50102
38232,37491,50576
812,927,6289
3599,3762,10656
43253,39610,18638
60495,61417,53443
56904,56307,50102
42013,41549,53466
19260,18726,50752
40453,42258,53253
48848,46824,18200
57398,55943,51538
29795,29398,50752
5053,4951,6671
17936,15260,27670
8383,14928,8243
42118,42767,35459
50572,47635,12510
16440,15347,52156
35277,36731,11922
25433,26045,45783
44617,45666,9573
13694,11439,46260
48836,48879,52805
46283,46410,49712
10073,9200,30275
57297,57552,18848
47475,48482,50187
59933,59956,53142
30729,30370,8894
29033,27053,13774
41632,38233,18294
25562,26599,7718
21592,20526,52707
5274,5588,32805
14944,14108,6118
12202,11670,10584
47116,45968,43544
45984,44302,34964
34043,37478,49751
18094,20256,47130
34114,30517,6928
44487,41017,31563
46444,48758,12405
52266,48295,16135
60336,60902,53187
46856,49320,12365
40959,39758,52627
198,159,5822
48417,49229,51573
56784,54521,23750
38957,39320,50521
32374,32723,8222
29459,30616,45923
13341,13454,45228
5869,5746,1188
28870,27878,4799
27199,25392,48000
28678,26814,36489
8019,8110,6730
55665,56897,43948
37886,35558,46067
24062,22946,3122
54363,52788,45760
12655,14331,47830
13818,12138,1210
559,375,1017
42612,42465,7057
26529,26489,45103
41687,44647,47600
53992,51297,30213
43757,45713,48296
57241,57324,48385
19874,18456,47623
23057,23642,45475
41197,39678,45588
10324,9401,19010
27148,29146,40043
36576,35829,13176
36952,31656,34055
41818,42370,45488
24370,23723,45415
17099,18346,2302
51291,52121,48280
51650,51990,46614
17785,17992,2170
5819,5559,1413
524,259,1238
47010,47735,48376
34051,34246,46407
39453,35409,8602
6495,7008,11490
27765,27386,46339
31316,29710,46094
39388,37848,48280
1193,1371,1357
69,49,1241
52293,52423,46854
40419,41912,10635
29921,29124,45105
367,202,1238
35941,35680,48284
43032,41130,46339
8938,8325,1373
37297,39080,12702
40591,41139,50009
52814,52341,13133
6781,6559,5664
33817,31981,43765
23332,23658,52723
18535,19749,50215
29814,32946,50988
25139,22676,27934
25057,23531,42024
25918,26039,6651
30244,29780,10087
58824,56334,50009
28870,27734,50039
37253,38145,49616
44413,44168,49645
44828,46292,39288
31728,31252,17739
43915,46574,50496
49978,49160,49645
38370,40096,50009
17071,14386,15285
36305,34757,52510
5384,3819,5507
6307,8210,44554
43896,39335,11108
55115,49637,15721
50451,48454,49996
24513,24320,49645
23109,21441,6101
50503,52345,50614
14764,14304,17289
57019,57205,49803
47542,50664,24228
23063,27343,27377
8279,8066,6281
7900,8088,5572
3501,3693,5489
21962,21959,52531
38306,38872,9746
24336,27021,52380
17822,17569,13223
15028,16183,6748
53184,48761,18798
46118,46542,49060
25498,19811,13202
12789,9551,9621
198,130,5351
36903,36953,50379
55458,56938,49281
59678,61572,39053
14397,18599,9524
30198,31030,52489
2921,2650,5397
17128,16240,50207
42804,45683,38168
19385,22490,32700
60355,61035,49242
57891,55115,26395
2370,1977,5482
51140,49603,50525
47571,47848,50258
44268,43441,50379
63079,63211,33633
9185,9181,3561
54088,55192,48934
32006,33668,16033
59202,58272,47739
0,0,2711
2855,2846,2778
40075,40385,47567
37760,38726,48087
22730,25523,39399
36950,36247,8453
198,106,2711
29751,28720,34372
53456,53144,47813
19200,19425,8807
41038,41625,41983
14898,14494,36467
57476,58846,51813
28073,27105,49272
49687,49263,48945
62378,62107,49367
430,217,4796
23353,25367,48545
47430,46891,48929
52003,52050,10785
42028,38477,15945
50996,49981,41323
28553,26279,49040
49195,48945,51987
52720,56017,9552
38000,37364,46886
40296,40805,47797
32991,28388,4339
17423,17261,12830
38296,37317,42387
43281,42706,49661
2127,1569,2558
53222,51982,10884
51668,50859,46335
54096,54744,30965
27058,24409,49700
51912,50256,32495
7312,7912,16695
37105,34681,49461
50986,54985,7977
54853,54937,47546
19924,17807,45383
53884,51352,49428
46340,46975,48630
39378,40651,46599
50907,51800,8534
29365,26823,48643
30233,32377,48647
29408,27226,7208
20499,17745,1695
28720,31529,45690
18140,17812,45407
61049,62660,46586
22575,22181,1830
18673,17780,45869
2287,2064,1377
16747,17340,29990
14374,18278,10835
4779,4973,1945
36134,33899,3360
8858,8113,1462
55477,55966,27268
17186,11814,6107
17994,17792,1996
21268,20340,46185
51363,52036,50871
59927,57577,30769
51660,54038,50263
56977,53464,24061
17700,22473,50656
27548,28849,51141
12310,15001,51074
43519,43425,49908
7364,6348,8719
1839,1944,5848
41301,38005,41179
38168,40985,50393
45878,46127,53055
28453,28103,51748
23156,22627,6456
198,164,5822
1430,1009,6644
63041,63522,52805
18807,18420,9808
24190,25489,50923
53920,53492,51092
55749,50121,26831
17988,15924,37486
1966,2007,5845
65737,64025,44879
20201,21564,45574
22226,21106,45532
28793,30732,31243
58780,58147,5667
40339,35711,12533
4574,4654,8020
33071,31345,33703
25373,25297,2679
52079,52552,45651
18864,16810,36185
15112,15909,47472
60525,60841,47470
29333,24622,9069
32708,29921,2832
41783,40198,46056
50002,50243,48621
34383,38572,5894
33529,35749,45501
40373,35903,24269
45727,45462,48791
16047,13945,13706
22765,21858,25323
24076,22584,3356
28661,26440,46269
27409,26634,46342
29869,35302,35378
34157,37982,6123
367,190,1240
445,227,1240
36379,36000,45716
9551,9698,13733
31249,34690,19165
38913,37644,45980
36199,35230,39606
32912,31516,44589
56679,56331,38682
62984,63071,45417
51843,56246,7269
54110,55015,45389
27041,28291,47633
38403,38624,46133
63,68,1033
36646,34263,3916
41385,41221,46834
12515,11997,21876
6803,8700,42915
45514,44613,48074
47326,47203,17399
44929,40090,45888
64548,64020,37530
11768,11580,1996
56976,56380,6859
22994,21769,46060
23098,28458,19035
33984,35619,45279
10227,11357,1881
50997,48240,23085
15801,16346,6551
26922,26677,49242
58733,60669,50680
46778,48175,50239
44799,40592,12298
8314,7837,6181
50692,50586,49242
58090,59698,50207
36158,36829,49281
31134,29418,29760
19840,21036,49716
54387,54005,48753
48264,46656,13155
35061,34346,51773
40074,42038,3623
33821,34768,13730
25424,23107,49334
30828,30939,3022
33128,32229,46921
37480,34676,21667
44919,44557,6673
40939,41547,46549
38143,37430,9389
6802,6269,2477
11869,10854,21667
32306,31105,41398
52855,52259,49600
20164,20827,48200
18617,15972,2923
12302,12796,26304
54238,52954,46826
34835,36534,46641
27608,27384,3994
12051,11870,2753
27544,28560,4037
21538,24116,26777
5093,4741,2847
30082,30258,47282
47701,50097,49701
13709,13581,13022
29562,29290,7842
34257,35079,12705
45488,43755,39490
60780,62249,49695
45278,46384,16008
14215,13306,35551
170,114,1882
62760,63378,49098
32350,32912,49137
31084,29167,45812
16520,15617,15116
30488,31774,13627
11056,11490,49137
16268,16068,21240
42576,41576,48924
52350,52492,11366
44467,44163,49136
33814,32518,48162
19369,17332,19399
6023,5447,3525
7559,8565,11937
37626,36748,40954
61127,61968,45446
60280,62345,53466
43998,46871,53491
47270,47257,53443
47113,47188,51312
28012,27067,51040
25767,23746,51540
47051,49357,42041
63113,63552,53194
18764,19054,53520
64415,64190,50388
49549,49323,44291
39281,39109,9310
58884,60456,53228
62296,62625,50298
17294,13716,10404
55653,57212,28523
43119,39603,34767
25024,26684,50576
52288,54039,51239
50594,51728,51067
43864,41424,50231
43485,46933,16342
18200,17780,47158
46337,41555,16158
11862,13444,10325
32064,30609,49970
45594,42749,18103
28631,30905,24067
35024,38726,45060
60724,61039,49970
31620,32340,52960
53541,48591,16135
504,548,5909
48892,51718,44982
53920,55090,50923
22693,23249,49363
52594,48380,17565
54177,51798,50423
54633,55243,50677
35093,33887,49970
34636,33305,17797
10357,9532,6123
15966,14434,32415
49555,45484,13244
54885,55447,53182
22771,23328,48427
4396,4399,7116
19978,20925,52805
54023,56223,36258
38582,37314,14359
36405,36297,38006
47470,47535,43953
51694,52793,45193
17951,18290,10804
31101,31339,13740
9406,8757,5079
21494,17432,11378
97,84,1023
48854,49205,10748
51818,49912,45103
44199,44688,46460
64460,63439,43983
15195,17027,46066
42868,41701,45637
19497,21578,42901
17899,18658,10519
28373,27244,48135
61738,62136,39137
511,266,1017
58807,57911,45103
28896,27293,2509
45106,47779,47493
47742,48437,6486
